platform,vehicle_class,time_period,day_name,is_weekend,Distance(KM),price_mean,price_median,price_min,price_max,ride_count,discount_count
Uber,Bike,Midday,Sunday,True,14,598.8,598.8,576.74,620.85,2.0,2.0
Uber,Bike,Midday,Sunday,True,15,647.04,647.04,644.42,649.67,2.0,2.0
Uber,Bike,Midday,Tuesday,False,1,235.2,150.77,150.0,796.08,26.0,0.0
Uber,Bike,Midday,Tuesday,False,2,211.3,154.24,150.0,1636.16,26.0,2.0
Uber,Bike,Midday,Tuesday,False,3,189.26,191.87,150.0,203.39,26.0,2.0
Uber,Bike,Midday,Tuesday,False,4,283.26,232.44,187.86,897.74,26.0,4.0
Uber,Bike,Midday,Tuesday,False,5,285.66,275.49,227.43,382.6,26.0,2.0
Uber,Bike,Midday,Tuesday,False,6,324.91,326.23,311.28,338.21,26.0,0.0
Uber,Bike,Midday,Tuesday,False,7,436.07,369.6,353.69,1236.35,26.0,0.0
Uber,Bike,Midday,Tuesday,False,8,425.38,423.41,402.71,497.28,26.0,0.0
Uber,Bike,Midday,Tuesday,False,9,488.23,488.8,467.7,517.91,26.0,0.0
Uber,Bike,Midday,Tuesday,False,10,561.75,563.26,538.27,614.27,26.0,0.0
Uber,Bike,Midday,Tuesday,False,11,621.46,617.13,545.73,678.73,26.0,0.0
Uber,Bike,Midday,Tuesday,False,12,650.85,685.63,369.97,723.61,25.0,0.0
Uber,Bike,Midday,Tuesday,False,13,759.37,755.93,726.91,790.69,26.0,0.0
Uber,Bike,Midday,Tuesday,False,14,850.45,848.48,802.23,951.51,25.0,0.0
Uber,Bike,Midday,Tuesday,False,15,915.15,905.01,877.54,1049.22,26.0,0.0
Uber,Bike,Midday,Tuesday,False,16,978.64,973.9,952.86,1013.93,4.0,0.0
Uber,Bike,Midday,Tuesday,False,17,1061.43,1053.28,1022.75,1116.39,4.0,0.0
Uber,Bike,Midday,Tuesday,False,18,1112.49,1112.32,1095.36,1129.96,4.0,0.0
Uber,Bike,Midday,Tuesday,False,19,1171.7,1171.36,1151.0,1193.07,4.0,0.0
Uber,Bike,Midday,Tuesday,False,20,1226.15,1221.9,1212.75,1248.03,4.0,0.0
Uber,Bike,Midday,Wednesday,False,1,190.01,187.47,184.08,208.88,17.0,1.0
Uber,Bike,Midday,Wednesday,False,2,510.96,193.24,187.49,5884.84,18.0,1.0
Uber,Bike,Midday,Wednesday,False,3,240.33,237.6,222.67,261.19,18.0,1.0
Uber,Bike,Midday,Wednesday,False,4,292.11,290.69,273.06,309.61,18.0,2.0
Uber,Bike,Midday,Wednesday,False,5,358.02,348.94,326.08,462.6,18.0,1.0
Uber,Bike,Midday,Wednesday,False,6,527.41,404.64,378.42,1509.78,18.0,1.0
Uber,Bike,Midday,Wednesday,False,7,462.22,457.46,422.12,531.63,18.0,1.0
Uber,Bike,Midday,Wednesday,False,8,711.99,538.82,482.75,1384.39,18.0,1.0
Uber,Bike,Midday,Wednesday,False,9,599.24,596.58,543.18,654.24,18.0,1.0
Uber,Bike,Midday,Wednesday,False,10,844.55,714.68,596.3,1817.29,18.0,1.0
Uber,Bike,Midday,Wednesday,False,11,813.21,774.61,733.41,1093.36,18.0,0.0
Uber,Bike,Midday,Wednesday,False,12,862.67,858.08,823.04,909.13,18.0,1.0
Uber,Bike,Midday,Wednesday,False,13,1169.62,943.09,910.97,2911.23,17.0,0.0
Uber,Bike,Midday,Wednesday,False,14,1045.99,1045.82,993.88,1095.75,18.0,0.0
Uber,Bike,Midday,Wednesday,False,15,1195.1,1129.67,1092.0,1635.22,18.0,1.0
Uber,Bike,Midday,Wednesday,False,16,1207.65,1207.65,1199.66,1215.64,2.0,0.0
Uber,Bike,Midday,Wednesday,False,17,1303.03,1303.03,1297.6,1308.47,2.0,0.0
Uber,Bike,Midday,Wednesday,False,18,1199.1,1199.1,1018.32,1379.88,2.0,1.0
Uber,Bike,Midday,Wednesday,False,19,1471.45,1471.45,1437.18,1505.72,2.0,1.0
Uber,Bike,Midday,Wednesday,False,20,1520.82,1520.82,1491.95,1549.7,2.0,0.0
Uber,Bike,Morning Rush,Saturday,True,1,134.75,151.75,75.0,164.0,8.0,4.0
Uber,Bike,Morning Rush,Saturday,True,2,167.91,154.75,75.0,403.32,8.0,4.0
Uber,Bike,Morning Rush,Saturday,True,3,167.52,190.14,94.84,194.07,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,4,206.57,234.43,116.84,241.24,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,5,442.4,274.89,186.04,1704.59,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,6,484.72,326.41,163.38,1756.92,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,7,325.55,367.9,184.28,391.02,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,8,371.46,413.74,206.72,451.49,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,9,410.72,449.43,242.27,516.21,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,10,494.59,551.33,300.64,593.33,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,11,565.78,618.81,369.49,689.04,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,12,555.68,561.71,379.12,705.56,8.0,4.0
Uber,Bike,Morning Rush,Saturday,True,13,709.78,753.56,503.07,766.84,7.0,3.0
Uber,Bike,Morning Rush,Saturday,True,14,785.16,840.68,576.74,870.12,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,15,694.03,735.41,370.32,972.03,8.0,2.0
Uber,Bike,Morning Rush,Saturday,True,16,982.36,982.36,968.59,996.13,2.0,0.0
Uber,Bike,Morning Rush,Saturday,True,17,1060.51,1060.51,1040.19,1080.82,2.0,0.0
Uber,Bike,Morning Rush,Saturday,True,18,1122.13,1122.13,1113.18,1131.08,2.0,0.0
Uber,Bike,Morning Rush,Saturday,True,19,1202.35,1202.35,1182.04,1222.66,2.0,0.0
Uber,Bike,Morning Rush,Saturday,True,20,1246.76,1246.76,1245.38,1248.14,2.0,0.0
Uber,Bike,Morning Rush,Sunday,True,1,113.84,113.38,75.0,153.6,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,2,114.89,115.36,75.0,153.85,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,3,218.24,191.98,96.79,392.21,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,4,178.83,178.48,116.66,241.68,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,5,403.85,275.68,138.88,925.15,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,6,242.85,241.76,162.87,325.0,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,7,390.14,368.48,162.87,660.75,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,8,276.82,207.84,207.64,414.99,6.0,4.0
Uber,Bike,Morning Rush,Sunday,True,9,594.18,478.82,208.18,1210.9,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,10,428.47,430.32,302.7,550.55,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,11,734.34,618.59,368.8,1331.39,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,12,747.92,572.42,439.04,1407.82,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,13,757.88,636.16,279.08,1480.12,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,14,687.12,703.84,509.27,831.56,8.0,4.0
Uber,Bike,Morning Rush,Sunday,True,15,1070.98,904.2,644.91,1830.59,8.0,4.0
Uber,Bike,Morning Rush,Tuesday,False,1,155.02,155.0,155.0,155.1,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,2,158.21,157.42,155.0,163.0,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,3,197.28,197.41,196.1,198.35,8.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,4,241.32,241.58,239.45,243.5,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,5,289.56,285.35,281.75,308.43,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,6,332.62,330.1,324.95,352.9,10.0,1.0
Uber,Bike,Morning Rush,Tuesday,False,7,497.51,380.31,174.05,1163.0,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,8,429.81,426.1,422.2,462.36,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,9,500.5,499.03,481.92,534.31,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,10,583.14,566.72,556.66,639.79,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,11,641.96,632.64,630.71,705.45,9.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,12,662.98,707.2,465.85,725.71,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,13,776.07,777.75,759.94,789.28,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,14,859.69,861.44,824.21,892.66,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,15,933.88,916.63,904.54,1031.67,10.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,16,943.66,943.66,891.96,995.35,2.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,17,1100.83,1100.83,1063.11,1138.55,2.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,18,1155.32,1155.32,1137.85,1172.78,2.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,19,1209.8,1209.8,1207.01,1212.6,2.0,0.0
Uber,Bike,Morning Rush,Tuesday,False,20,1268.13,1268.13,1267.78,1268.48,2.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,1,191.16,191.77,185.55,195.88,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,2,194.38,192.24,186.97,206.63,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,3,485.76,248.3,240.97,2161.02,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,4,298.37,298.54,288.46,303.9,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,5,372.76,356.07,348.27,481.51,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,6,410.68,414.47,395.06,422.94,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,7,469.84,470.06,458.99,481.35,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,8,543.09,543.81,513.72,600.19,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,9,867.67,619.79,600.19,2615.02,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,10,735.09,721.48,687.15,792.54,8.0,1.0
Uber,Bike,Morning Rush,Wednesday,False,11,763.58,789.12,493.58,886.73,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,12,884.32,884.18,856.23,910.85,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,13,937.99,940.86,899.18,966.03,7.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,14,1050.37,1063.17,985.73,1094.55,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,15,1141.93,1123.5,1095.81,1256.14,8.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,16,1234.32,1234.32,1203.05,1265.58,2.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,17,1370.84,1370.84,1370.37,1371.3,2.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,18,1458.8,1458.8,1454.1,1463.51,2.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,19,1550.52,1550.52,1544.39,1556.65,2.0,0.0
Uber,Bike,Morning Rush,Wednesday,False,20,1619.52,1619.52,1602.81,1636.23,2.0,0.0
Uber,Bike,Night,Friday,False,1,480.23,150.0,75.0,3879.99,28.0,4.0
Uber,Bike,Night,Friday,False,2,316.21,150.0,75.0,2273.44,30.0,4.0
Uber,Bike,Night,Friday,False,3,326.48,190.65,75.0,1748.02,31.0,4.0
Uber,Bike,Night,Friday,False,4,285.63,233.72,75.0,897.67,28.0,4.0
Uber,Bike,Night,Friday,False,5,299.03,277.54,137.78,808.84,32.0,4.0
Uber,Bike,Night,Friday,False,6,426.11,325.44,163.6,1944.95,29.0,3.0
Uber,Bike,Night,Friday,False,7,340.57,368.12,182.52,371.64,32.0,4.0
Uber,Bike,Night,Friday,False,8,425.23,414.57,205.84,907.99,30.0,4.0
Uber,Bike,Night,Friday,False,9,589.76,483.63,220.92,1564.09,32.0,4.0
Uber,Bike,Night,Friday,False,10,613.48,551.14,247.09,2045.53,30.0,4.0
Uber,Bike,Night,Friday,False,11,644.21,619.53,303.39,2335.35,32.0,4.0
Uber,Bike,Night,Friday,False,12,667.98,690.11,439.04,1336.27,32.0,4.0
Uber,Bike,Night,Friday,False,13,812.66,758.11,491.42,1712.22,32.0,4.0
Uber,Bike,Night,Friday,False,14,808.6,825.49,489.36,1369.32,32.0,4.0
Uber,Bike,Night,Friday,False,15,868.68,894.94,650.42,921.76,32.0,4.0
Uber,Bike,Night,Friday,False,16,596.71,613.24,436.28,724.09,4.0,4.0
Uber,Bike,Night,Friday,False,17,651.8,648.7,506.51,803.28,4.0,4.0
Uber,Bike,Night,Friday,False,18,790.37,858.02,580.19,865.25,4.0,4.0
Uber,Bike,Night,Friday,False,19,915.86,929.62,860.43,943.74,4.0,4.0
Uber,Bike,Night,Friday,False,20,846.31,908.96,575.37,991.94,4.0,4.0
Uber,Bike,Night,Monday,False,1,418.8,150.3,150.0,1129.81,20.0,0.0
Uber,Bike,Night,Monday,False,2,193.11,150.98,150.0,551.73,20.0,0.0
Uber,Bike,Night,Monday,False,3,283.89,191.31,189.68,1110.26,20.0,0.0
Uber,Bike,Night,Monday,False,4,234.84,233.92,232.0,241.68,20.0,1.0
Uber,Bike,Night,Monday,False,5,372.75,278.24,273.36,1171.02,20.0,1.0
Uber,Bike,Night,Monday,False,6,318.0,322.88,278.64,330.72,18.0,1.0
Uber,Bike,Night,Monday,False,7,355.8,368.15,278.2,384.4,20.0,1.0
Uber,Bike,Night,Monday,False,8,395.2,414.44,179.22,484.54,20.0,1.0
Uber,Bike,Night,Monday,False,9,566.16,483.92,333.67,1531.82,20.0,0.0
Uber,Bike,Night,Monday,False,10,558.48,553.05,489.36,625.0,20.0,1.0
Uber,Bike,Night,Monday,False,11,612.01,618.66,418.05,675.95,20.0,0.0
Uber,Bike,Night,Monday,False,12,661.52,689.29,482.47,696.61,19.0,0.0
Uber,Bike,Night,Monday,False,13,862.62,759.34,738.61,1812.06,20.0,0.0
Uber,Bike,Night,Monday,False,14,830.05,829.15,799.2,870.12,20.0,0.0
Uber,Bike,Night,Monday,False,15,1001.86,896.29,706.12,1840.29,18.0,0.0
Uber,Bike,Night,Monday,False,16,764.09,764.09,559.59,968.59,2.0,0.0
Uber,Bike,Night,Monday,False,17,1050.18,1050.18,1040.19,1060.16,2.0,0.0
Uber,Bike,Night,Monday,False,18,1112.15,1112.15,1111.12,1113.18,2.0,0.0
Uber,Bike,Night,Monday,False,19,1180.32,1180.32,1178.59,1182.04,2.0,0.0
Uber,Bike,Night,Monday,False,20,1232.64,1232.64,1222.66,1242.63,2.0,0.0
Uber,Bike,Night,Saturday,True,1,311.92,125.0,75.0,1271.55,12.0,4.0
Uber,Bike,Night,Saturday,True,2,248.77,126.33,75.0,886.65,12.0,4.0
Uber,Bike,Night,Saturday,True,3,290.07,146.38,94.84,1016.1,12.0,4.0
Uber,Bike,Night,Saturday,True,4,197.81,205.05,116.66,236.84,12.0,4.0
Uber,Bike,Night,Saturday,True,5,360.25,233.11,137.78,1068.43,12.0,4.0
Uber,Bike,Night,Saturday,True,6,265.97,268.8,119.08,325.88,12.0,4.0
Uber,Bike,Night,Saturday,True,7,460.03,306.84,166.46,1294.96,12.0,4.0
Uber,Bike,Night,Saturday,True,8,361.88,412.04,206.94,415.68,11.0,3.0
Uber,Bike,Night,Saturday,True,9,556.18,404.35,155.16,1436.11,12.0,4.0
Uber,Bike,Night,Saturday,True,10,484.0,477.06,300.64,626.38,12.0,4.0
Uber,Bike,Night,Saturday,True,11,531.44,536.61,368.8,619.4,12.0,4.0
Uber,Bike,Night,Saturday,True,12,741.84,607.97,435.59,1499.46,12.0,4.0
Uber,Bike,Night,Saturday,True,13,668.71,672.26,149.0,908.77,12.0,4.0
Uber,Bike,Night,Saturday,True,14,902.12,805.17,596.71,2278.15,12.0,4.0
Uber,Bike,Night,Saturday,True,15,818.03,810.22,647.67,956.19,11.0,3.0
Uber,Bike,Night,Saturday,True,16,728.23,728.23,718.59,737.87,2.0,2.0
Uber,Bike,Night,Saturday,True,17,804.31,804.31,789.51,819.11,2.0,2.0
Uber,Bike,Night,Saturday,True,18,607.39,607.39,353.66,861.12,2.0,2.0
Uber,Bike,Night,Saturday,True,19,926.53,926.53,918.95,934.1,2.0,2.0
Uber,Bike,Night,Saturday,True,20,958.54,958.54,918.95,998.14,2.0,2.0
Uber,Bike,Night,Sunday,True,1,117.89,75.41,75.0,245.73,8.0,8.0
Uber,Bike,Night,Sunday,True,2,75.18,75.06,75.0,75.62,8.0,8.0
Uber,Bike,Night,Sunday,True,3,96.12,95.53,95.06,98.36,8.0,8.0
Uber,Bike,Night,Sunday,True,4,118.41,117.85,116.91,121.02,8.0,8.0
Uber,Bike,Night,Sunday,True,5,222.51,138.78,97.68,514.78,8.0,8.0
Uber,Bike,Night,Sunday,True,6,154.56,158.86,138.0,162.5,8.0,8.0
Uber,Bike,Night,Sunday,True,7,184.02,183.94,182.3,185.92,8.0,8.0
Uber,Bike,Night,Sunday,True,8,176.63,207.52,82.96,208.53,8.0,8.0
Uber,Bike,Night,Sunday,True,9,240.23,241.06,236.22,242.59,8.0,8.0
Uber,Bike,Night,Sunday,True,10,319.26,301.08,299.86,375.0,8.0,8.0
Uber,Bike,Night,Sunday,True,11,369.68,369.59,366.6,372.93,8.0,8.0
Uber,Bike,Night,Sunday,True,12,379.0,441.45,190.64,442.48,8.0,8.0
Uber,Bike,Night,Sunday,True,13,505.31,507.89,492.74,512.71,8.0,8.0
Uber,Bike,Night,Sunday,True,14,557.46,573.65,505.82,576.74,8.0,8.0
Uber,Bike,Night,Sunday,True,15,610.83,644.22,505.14,649.73,8.0,8.0
Uber,Bike,Night,Tuesday,False,1,150.0,150.0,150.0,150.0,18.0,1.0
Uber,Bike,Night,Tuesday,False,2,152.35,150.0,150.0,158.0,17.0,1.0
Uber,Bike,Night,Tuesday,False,3,321.64,190.27,189.68,2384.3,18.0,1.0
Uber,Bike,Night,Tuesday,False,4,499.81,234.1,232.0,1792.78,18.0,1.0
Uber,Bike,Night,Tuesday,False,5,514.17,331.7,232.44,1166.35,18.0,1.0
Uber,Bike,Night,Tuesday,False,6,424.98,325.44,318.24,1229.55,18.0,0.0
Uber,Bike,Night,Tuesday,False,7,447.04,368.34,233.68,2004.16,18.0,0.0
Uber,Bike,Night,Tuesday,False,8,418.95,415.45,369.0,484.54,18.0,0.0
Uber,Bike,Night,Tuesday,False,9,487.85,484.7,479.72,503.13,17.0,0.0
Uber,Bike,Night,Tuesday,False,10,764.01,552.47,549.26,1520.8,18.0,1.0
Uber,Bike,Night,Tuesday,False,11,721.38,619.72,552.01,1574.76,18.0,1.0
Uber,Bike,Night,Tuesday,False,12,664.1,690.65,449.42,695.92,18.0,0.0
Uber,Bike,Night,Tuesday,False,13,911.51,760.41,688.35,2411.78,18.0,0.0
Uber,Bike,Night,Tuesday,False,14,835.2,830.42,825.37,868.06,18.0,0.0
Uber,Bike,Night,Tuesday,False,15,895.64,896.52,826.06,922.45,18.0,0.0
Uber,Bike,Night,Tuesday,False,16,975.47,975.47,967.9,983.05,2.0,0.0
Uber,Bike,Night,Tuesday,False,17,1051.22,1051.22,1039.51,1062.92,2.0,1.0
Uber,Bike,Night,Tuesday,False,18,1112.15,1112.15,1109.74,1114.56,2.0,1.0
Uber,Bike,Night,Tuesday,False,19,1181.34,1181.34,1179.28,1183.41,2.0,1.0
Uber,Bike,Night,Tuesday,False,20,1243.66,1243.66,1240.56,1246.76,2.0,1.0
Uber,Economy,Early Morning,Friday,False,1,405.51,418.8,232.67,465.34,14.0,2.0
Uber,Economy,Early Morning,Friday,False,2,481.24,466.32,272.33,718.06,16.0,2.0
Uber,Economy,Early Morning,Friday,False,3,523.88,532.62,340.34,591.4,16.0,2.0
Uber,Economy,Early Morning,Friday,False,4,597.39,602.33,414.05,686.13,16.0,2.0
Uber,Economy,Early Morning,Friday,False,5,665.84,671.28,490.8,809.15,16.0,2.0
Uber,Economy,Early Morning,Friday,False,6,797.71,750.07,578.39,1233.12,16.0,2.0
Uber,Economy,Early Morning,Friday,False,7,805.26,801.91,640.63,892.7,16.0,2.0
Uber,Economy,Early Morning,Friday,False,8,869.45,871.73,502.66,974.69,15.0,2.0
Uber,Economy,Early Morning,Friday,False,9,950.99,943.17,797.2,1047.29,16.0,2.0
Uber,Economy,Early Morning,Friday,False,10,1174.65,1039.89,867.83,2171.5,16.0,2.0
Uber,Economy,Early Morning,Friday,False,11,1093.76,1073.34,944.09,1211.37,16.0,2.0
Uber,Economy,Early Morning,Friday,False,12,1130.12,1131.6,1016.39,1309.93,16.0,2.0
Uber,Economy,Early Morning,Friday,False,13,1354.7,1238.68,1097.06,2190.8,16.0,2.0
Uber,Economy,Early Morning,Friday,False,14,1307.52,1284.28,1130.18,1483.98,16.0,2.0
Uber,Economy,Early Morning,Friday,False,15,1366.68,1352.55,716.06,1581.25,16.0,2.0
Uber,Economy,Early Morning,Friday,False,16,1091.56,1091.56,921.17,1261.94,2.0,2.0
Uber,Economy,Early Morning,Friday,False,17,1388.02,1388.02,1246.83,1529.2,2.0,2.0
Uber,Economy,Early Morning,Friday,False,18,1537.68,1537.68,1497.26,1578.09,2.0,2.0
Uber,Economy,Early Morning,Friday,False,19,1416.58,1416.58,1382.31,1450.86,2.0,2.0
Uber,Economy,Early Morning,Friday,False,20,1455.52,1455.52,1440.09,1470.94,2.0,2.0
Uber,Economy,Early Morning,Saturday,True,1,362.97,414.15,209.4,465.34,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,2,403.35,458.32,231.37,524.59,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,3,500.35,530.16,280.39,903.13,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,4,546.12,605.13,345.98,686.88,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,5,613.77,677.16,413.8,747.39,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,6,669.33,746.29,413.8,829.49,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,7,731.6,757.93,541.95,890.56,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,8,829.41,899.76,609.44,982.38,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,9,867.07,871.37,680.15,1049.63,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,10,984.59,1055.19,744.65,1141.36,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,11,1048.3,1116.88,818.53,1244.1,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,12,1078.03,1083.29,884.99,1291.59,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,13,1161.11,1182.26,942.78,1354.02,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,14,1271.1,1347.59,1010.7,1462.02,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,15,1350.77,1418.53,1080.96,1567.9,10.0,4.0
Uber,Economy,Early Morning,Saturday,True,16,1583.03,1583.03,1572.58,1593.48,2.0,0.0
Uber,Economy,Early Morning,Saturday,True,17,1582.52,1582.52,1488.2,1676.83,2.0,0.0
Uber,Economy,Early Morning,Saturday,True,18,1741.68,1741.68,1734.14,1749.22,2.0,0.0
Uber,Economy,Early Morning,Saturday,True,19,1639.48,1639.48,1623.94,1655.01,2.0,0.0
Uber,Economy,Early Morning,Saturday,True,20,1681.08,1681.08,1678.55,1683.62,2.0,0.0
Uber,Economy,Early Morning,Sunday,True,1,607.62,465.34,209.4,1290.38,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,2,637.46,514.47,230.76,1290.15,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,3,418.01,402.95,278.73,587.41,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,4,513.91,515.17,344.06,681.23,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,5,579.56,584.1,411.83,738.21,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,6,645.11,646.28,474.43,813.46,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,7,853.4,887.24,541.48,1097.65,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,8,789.25,790.43,608.66,967.47,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,9,858.12,856.64,677.23,1041.95,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,10,947.24,965.5,742.98,1114.97,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,11,1001.57,1001.94,813.84,1188.54,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,12,1021.86,965.38,878.92,1277.77,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,13,1145.26,1148.61,940.38,1343.45,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,14,1204.21,1212.21,953.92,1438.49,8.0,4.0
Uber,Economy,Early Morning,Sunday,True,15,1297.47,1289.54,1077.11,1533.7,8.0,4.0
Uber,Economy,Early Morning,Tuesday,False,1,605.05,442.07,418.8,2095.11,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,2,614.0,501.69,462.36,1106.92,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,3,555.51,547.59,522.38,591.4,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,4,613.51,600.84,589.38,672.52,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,5,784.53,707.32,667.32,1098.79,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,6,1093.13,935.85,728.84,1699.8,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,7,841.77,824.12,799.51,904.55,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,8,923.07,916.56,868.67,987.65,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,9,1078.21,971.48,465.34,1969.93,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,10,1176.59,1063.74,1000.63,1667.13,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,11,1333.06,1142.9,1063.0,3105.03,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,12,1272.57,1159.76,1070.16,1802.21,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,13,1278.13,1249.61,1134.21,1410.13,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,14,1349.36,1341.76,1134.16,1508.74,10.0,0.0
Uber,Economy,Early Morning,Tuesday,False,15,1471.7,1475.57,1338.88,1604.14,10.0,0.0
Uber,Economy,Evening Rush,Friday,False,1,373.33,417.73,208.86,463.79,11.0,3.0
Uber,Economy,Evening Rush,Friday,False,2,389.98,436.18,213.22,492.43,11.0,3.0
Uber,Economy,Evening Rush,Friday,False,3,472.05,528.44,261.23,582.72,11.0,3.0
Uber,Economy,Evening Rush,Friday,False,4,577.45,613.61,342.8,844.28,11.0,3.0
Uber,Economy,Evening Rush,Friday,False,5,680.49,709.4,435.72,854.21,11.0,3.0
Uber,Economy,Evening Rush,Friday,False,6,741.28,775.98,509.77,898.3,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,7,825.66,864.48,599.13,995.82,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,8,928.77,951.99,686.06,1099.25,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,9,1008.09,1034.26,763.6,1193.76,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,10,1076.33,1078.14,843.37,1290.93,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,11,1192.84,1214.6,928.14,1434.94,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,12,1281.08,1300.48,1006.41,1521.03,8.0,2.0
